1422,518.32,220.63,34.526,84.211,41.083
1422,4.461,241.71,24.397,59.504,22.205
1423,518.32,220.63,34.526,84.211,52.246
1424,518.32,220.63,34.526,84.211,100.03
1425,518.32,220.63,34.526,84.211,69.557
1426,525.05,220.63,34.526,84.211,57.806
1427,525.05,220.63,34.526,84.211,49.851
1428,526.17,217.6,37.486,91.429,56.31
1429,531.79,220.63,34.526,84.211,35.678
1430,533.49,224.91,37.486,91.429,24.82
1431,537.58,226.7,31.657,77.213,37.723
1432,537.58,226.7,31.657,77.213,34.096
1433,537.58,226.7,31.657,77.213,25.23
1434,540.8,224.91,37.486,91.429,52.555
1435,543.77,226.7,31.657,77.213,36.593
1436,549.03,230.54,29.012,70.761,36.341
1436,587.74,183.6,52.951,129.15,2.4658
1437,552.43,117.15,88.784,216.55,27.622
1438,577.69,169.64,63.145,154.01,63.011
1439,131.75,159,20.5,50,8.2976
1439,587.26,215.7,48.593,118.52,6.0259
1440,611.33,196.6,29.012,70.761,25.726
1441,599.5,222,41,100,23.943
1441,611.33,196.6,29.012,70.761,10.784
1442,558.81,215.7,48.593,118.52,15.557
1443,568.5,232.87,31.657,77.213,5.7591
1444,567.5,230,41,100,49.001
1445,552.43,99.797,88.784,216.55,25.147
1446,569.32,225.37,44.897,109.5,21.298
1447,595.62,172.85,44.897,109.5,13.576
1448,565.05,171.79,69.053,168.42,9.4985
1450,587.74,152.57,52.951,129.15,40.723
1451,578.08,225.37,44.897,109.5,5.1025
1452,56.327,151.42,22.321,54.443,27.6
1453,619.75,131,20.5,50,7.8096
1454,587.74,224.97,52.951,129.15,44.061
1454,587.74,152.57,52.951,129.15,19.281
1454,617.96,125.28,22.321,54.443,2.3439
1455,587.74,224.97,52.951,129.15,36.975
1456,583.16,222.24,57.601,140.49,50.179
1456,-0.45714,210.29,37.486,91.429,10.52
1457,587.74,224.97,52.951,129.15,58.256
1458,583.16,222.24,57.601,140.49,33.876
1459,605.89,240.84,34.526,84.211,36.973
1467,114.11,294.74,34.526,84.211,1.0406
1469,577.69,169.64,63.145,154.01,11.485
1479,552.43,134.51,88.784,216.55,22.188
1480,613.66,274.19,26.654,65.011,9.2355
1481,559,140,82,200,46.988
1483,559,124,82,200,49.4
1484,565.47,207.16,34.526,84.211,43.445
1487,558.16,142.63,75.213,183.45,37.446
1487,355.75,203,20.5,50,25.77
1487,403.75,219,20.5,50,20.688
1488,403.75,219,20.5,50,5.9066
1489,559,140,82,200,55.049
1492,399.75,219,20.5,50,66.004
1492,577.69,194.31,63.145,154.01,20.52
1493,395.75,223,20.5,50,34.97
1493,595.62,199.11,44.897,109.5,17.328
1494,395.75,219,20.5,50,37.086
1494,559,140,82,200,29.827
1496,395.75,219,20.5,50,40.827
1499,395.75,223,20.5,50,27.361
1499,485.06,246.47,24.397,59.504,17.647
1500,391.75,223,20.5,50,39.762
1503,391.75,223,20.5,50,26.812
1503,489.81,246.47,24.397,59.504,1.3943
1506,391.56,221.14,22.321,54.443,53.318
1506,605.89,281.26,34.526,84.211,23.745
1510,574.69,134.17,31.657,77.213,15.208
1511,394.65,222.66,24.397,59.504,47.293
1512,394.65,222.66,24.397,59.504,65.305
1512,500.48,251.37,31.657,77.213,26.449
1512,605.89,267.79,34.526,84.211,7.4349
1513,395.92,225.5,22.321,54.443,60.668
1514,395.92,225.5,22.321,54.443,40.888
1515,394.65,222.66,24.397,59.504,30.613
1516,315.75,207,20.5,50,20.678
1517,86.184,195.86,31.657,77.213,6.9511
1518,395.12,227.41,26.654,65.011,19.982
1519,395.36,214.36,31.657,77.213,17.154
1519,611.33,281.46,29.012,70.761,15.112
1521,400.33,222.21,26.654,65.011,14.66
1522,400.33,222.21,26.654,65.011,47.14
1522,605.89,267.79,34.526,84.211,14.334
1523,401.55,220.53,31.657,77.213,31.064
1523,599.5,270,41,100,7.6012
1524,401.55,220.53,31.657,77.213,29.317
1525,401.55,220.53,31.657,77.213,56.052
1526,401.55,220.53,31.657,77.213,33.37
1527,403.79,213.89,34.526,84.211,67.953
1527,575.46,270.29,24.397,59.504,26.253
1528,407.43,224.88,29.012,70.761,52.164
1528,551.75,267,20.5,50,5.2969
1529,403.79,220.63,34.526,84.211,90.354
1529,585.68,261.05,34.526,84.211,14.317
1530,407.73,220.53,31.657,77.213,92.961
1530,619.75,267,20.5,50,20.857
1531,407.73,220.53,31.657,77.213,107.72
1531,605.89,261.05,34.526,84.211,38.955
1531,567.75,267,20.5,50,19.284
1532,407.73,226.7,31.657,77.213,87.129
1532,605.89,267.79,34.526,84.211,31.066
1533,410.53,227.37,34.526,84.211,86.339
1533,579.75,271,20.5,50,26.741
1534,413.91,226.7,31.657,77.213,65.963
1535,410.53,227.37,34.526,84.211,112.8
1535,619.75,295,20.5,50,27.503
1535,574.69,276.05,31.657,77.213,25.657
1536,409.14,224.91,37.486,91.429,76.871
1536,605.89,274.53,34.526,84.211,16.229
1537,410.53,227.37,34.526,84.211,44.786
1538,416.46,224.91,37.486,91.429,58.373
1538,592,283.43,37.486,91.429,17.165
1539,416.46,224.91,37.486,91.429,47.228
1539,599.5,286,41,100,41.755
1540,416.46,224.91,37.486,91.429,32.642
1541,423.77,232.23,37.486,91.429,53.247
1541,611.33,287.12,29.012,70.761,47.419
1543,423.77,232.23,37.486,91.429,41.195
1544,429.04,225.37,44.897,109.5,54.965
1544,591.5,278,41,100,9.5513
1545,429.04,225.37,44.897,109.5,81.002
1545,599.5,286,41,100,53.944
1546,429.04,225.37,44.897,109.5,70.142
1546,611.33,326.72,29.012,70.761,22.992
1547,435.56,225.19,48.593,118.52,67.443
1547,611.33,315.4,29.012,70.761,4.8965
1548,435.56,225.19,48.593,118.52,82.867
1549,435.56,225.19,48.593,118.52,65.213
1549,291.75,203,20.5,50,49.254
1550,435.56,225.19,48.593,118.52,91.065
1551,446.58,234.12,44.897,109.5,72.6
1552,443.23,224.97,52.951,129.15,95.745
1553,448.42,222.24,57.601,140.49,83.174
1554,453.55,235.31,52.951,129.15,80.848
1554,583.16,301.01,57.601,140.49,35.025
1555,454.62,218.99,63.145,154.01,71.865
1555,110.92,47.807,31.657,77.213,18.887
1556,459.65,233.49,57.601,140.49,76.246
1557,466.92,231.33,63.145,154.01,89.878
1557,595.62,304.14,44.897,109.5,25.739
1558,466.92,231.33,63.145,154.01,87.259
1558,583.16,267.25,57.601,140.49,15.802
1559,479.23,231.33,63.145,154.01,96.218
1559,595.62,312.89,44.897,109.5,28.609
1560,491.54,243.66,63.145,154.01,79.594
1560,595.62,295.38,44.897,109.5,18.713
1561,499.31,230.4,75.213,183.45,86.209
1562,499.31,230.4,75.213,183.45,46.443
1562,282.72,203.71,22.321,54.443,5.9417
1563,511,236,82,200,68.53
1564,517.84,238.64,88.784,216.55,54.595
1564,619.75,363,20.5,50,0.80953
1565,533.73,241.78,97.583,238.01,92.964
1566,552.43,238.64,88.784,216.55,120.08
1567,552.43,256,88.784,216.55,66.56
1568,87.314,27.429,37.486,91.429,13.038
1570,283.75,211,20.5,50,2.9799
1573,283.75,211,20.5,50,11.396
1575,605.89,288,34.526,84.211,35.761
1576,556.14,269.88,31.657,77.213,15.944
1578,568.5,276.05,31.657,77.213,36.448
1583,522.18,295.22,22.321,54.443,18.169
1584,599.5,278,41,100,8.579
1584,527.88,294.1,24.397,59.504,4.1979
1586,531.4,282.22,31.657,77.213,1.9484
1587,595.62,277.88,44.897,109.5,21.25
1587,537.7,292.77,29.012,70.761,3.9453
1589,554.69,304.09,29.012,70.761,28.054
1590,560.35,304.09,29.012,70.761,27.543
1591,571.68,309.75,29.012,70.761,25.449
1592,583.01,315.4,29.012,70.761,9.3138
1593,605.89,294.74,34.526,84.211,41.188
1593,575.5,294,41,100,27.705
1594,577.69,256,63.145,154.01,42.134
1594,267.75,211,20.5,50,9.8394
1595,605.89,321.68,34.526,84.211,54.96
1596,599.5,302,41,100,48.181
1597,599.5,302,41,100,7.2366
1601,394.65,203.61,24.397,59.504,6.8499
1606,595.62,286.63,44.897,109.5,16.47
1610,249.43,196.22,26.654,65.011,16.532
1611,395.12,206.62,26.654,65.011,18.207
1613,246.96,189.69,31.657,77.213,36.184
1614,246.96,189.69,31.657,77.213,20.631
1616,617.96,338.79,22.321,54.443,2.6982
1619,545.26,274.53,34.526,84.211,13.151
1619,595.62,277.88,44.897,109.5,12.139
1619,11.538,268.34,63.145,154.01,11.16
1619,401.55,195.86,31.657,77.213,9.0603
1620,518.36,294.1,24.397,59.504,26.507
1620,551.22,274.19,26.654,65.011,16.781
1621,240.77,189.69,31.657,77.213,40.347
1621,562.32,276.05,31.657,77.213,25.446
1621,523.12,294.1,24.397,59.504,8.8097
1622,570.71,279.81,24.397,59.504,12.494
1622,525.2,294.98,26.654,65.011,8.2468
1624,574.69,276.05,31.657,77.213,26.295
1625,599.5,270,41,100,43.154
1625,577.37,276.11,37.486,91.429,27.942
1625,551.22,310.58,26.654,65.011,10.356
1626,599.5,278,41,100,39.683
1627,599.5,286,41,100,10.578
1628,595.62,295.38,44.897,109.5,21.59
1628,580.87,319.23,31.657,77.213,14.463
1628,239.75,227,20.5,50,13.305
1629,235.75,223,20.5,50,43.289
1629,595.62,295.38,44.897,109.5,38.797
1630,235.75,227,20.5,50,28.948
1631,611.33,338.03,29.012,70.761,29.158
1631,239.18,221.14,22.321,54.443,26.066
1632,234.83,221.14,22.321,54.443,34.929
1632,413.91,202.02,31.657,77.213,8.3577
1633,235.75,223,20.5,50,61.853
1635,231.75,223,20.5,50,81.357
1636,231.75,227,20.5,50,48.689
1636,418.76,207.91,29.012,70.761,11.434
1637,418.76,190.94,29.012,70.761,21.634
1638,231.75,223,20.5,50,73.931
1638,422.04,190.64,22.321,54.443,50.637
1639,231.75,219,20.5,50,54.816
1640,231.75,223,20.5,50,41.621
1641,227.75,223,20.5,50,82.543
1642,223.75,223,20.5,50,57.321
1643,223.75,223,20.5,50,87.556
1643,143.4,225.5,22.321,54.443,8.9481
1644,223.75,227,20.5,50,100.59
1644,423.5,190,41,100,15.548
1645,221.77,221.14,22.321,54.443,78.604
1645,137.7,217.9,24.397,59.504,18.049
1645,423.5,190,41,100,9.6444
1646,217.41,221.14,22.321,54.443,59.434
1647,219.75,223,20.5,50,94.956
1648,219.75,227,20.5,50,92.142
1648,439.46,195,22.321,54.443,0.5364
1649,213.83,222.66,24.397,59.504,88.163
1649,438.65,214.36,31.657,77.213,6.9509
1650,213.06,221.14,22.321,54.443,102.82
1651,213.06,221.14,22.321,54.443,74.8
1652,209.07,217.9,24.397,59.504,88.899
1652,123.42,217.9,24.397,59.504,10.795
1652,599.5,126,41,100,7.8979
1653,208.71,221.14,22.321,54.443,90.729
1654,203.67,208.19,31.657,77.213,97.357
1654,452.52,195,22.321,54.443,3.3745
1655,204.31,217.9,24.397,59.504,89.16
1656,204.35,221.14,22.321,54.443,98.58
1657,204.31,217.9,24.397,59.504,80.396
1658,197.4,217.02,26.654,65.011,74.63
1659,194.95,200.42,34.526,84.211,72.473
1660,188.21,207.16,34.526,84.211,56.266
1661,194.8,222.66,24.397,59.504,58.505
1661,464.07,179.62,29.012,70.761,12.457
1662,188.21,207.16,34.526,84.211,90.114
1663,190.04,222.66,24.397,59.504,106.71
1664,185.12,214.36,31.657,77.213,90.543
1664,86.184,208.19,31.657,77.213,8.3602
1664,552.43,99.797,88.784,216.55,6.9615
1665,178.94,214.36,31.657,77.213,114.73
1665,86.184,214.36,31.657,77.213,48.37
1665,559,76,82,200,9.6711
1666,178.94,214.36,31.657,77.213,98.851
1666,80.421,207.16,34.526,84.211,38.268
1666,559,92,82,200,15.108
1667,172.75,214.36,31.657,77.213,73.905
1667,80,214.36,31.657,77.213,51.572
1667,587.74,111.19,52.951,129.15,19.21
1667,481.93,177.35,31.657,77.213,7.57
1668,171.38,227.41,26.654,65.011,66.063
1668,78.938,219.23,29.012,70.761,33.303
1668,475.29,18.732,128.34,313.03,18.45
1669,171.38,227.41,26.654,65.011,118.21
1669,73.816,214.36,31.657,77.213,51.743
1669,492.73,-7.3143,149.47,364.57,5.8339
1670,169.56,224.88,29.012,70.761,112.27
1670,66.947,213.89,34.526,84.211,66.815
1671,163.89,224.88,29.012,70.761,81.416
1671,66.947,213.89,34.526,84.211,48.67
1671,552.43,65.085,88.784,216.55,9.2588
1672,160.39,226.7,31.657,77.213,78.931
1672,66.947,213.89,34.526,84.211,28.867
1672,492.73,-7.3143,149.47,364.57,5.7204
1673,160.39,226.7,31.657,77.213,74.825
1673,492.73,-7.3143,149.47,364.57,4.5662
1674,160.39,226.7,31.657,77.213,109.9
1674,492.73,-7.3143,149.47,364.57,28.752
1675,154.2,226.7,31.657,77.213,126.93
1675,492.73,-7.3143,149.47,364.57,36.301
1675,58.057,217.6,37.486,91.429,32.458
1676,154.2,226.7,31.657,77.213,111.33
1676,492.73,-7.3143,149.47,364.57,44.257
1676,271.75,207,20.5,50,28.784
1677,147.79,227.37,34.526,84.211,123.74
1677,463.64,-7.3143,149.47,364.57,25.781
1678,147.79,227.37,34.526,84.211,111.81
1678,543.95,242.93,22.321,54.443,20.13
1679,147.79,227.37,34.526,84.211,118.17
1679,492.73,-7.3143,149.47,364.57,82.936
