2,309,194.08,333.397,253.584
2,255.5,206,296.5,306.0
2,295.75,167,316.25,217.0
2,540.81,180.63,567.464,245.641
2,87.75,199,108.25,249.0
2,567.75,195,588.25,245.0
2,575.46,184.56,599.857,244.064
2,619.75,87,640.25,137.0
2,591.75,195,612.25,245.0
3,595.62,181.61,640.517,291.11
3,471.75,111,492.25,161.0
3,195.75,199,216.25,249.0
3,463.75,195,484.25,245.0
3,366.1,184.56,390.497,244.064
3,415.75,227,436.25,277.0
3,203.75,199,224.25,249.0
3,487.35,186.28,509.671,240.723
3,187.75,199,208.25,249.0
3,247.75,203,268.25,253.0
3,455.75,195,476.25,245.0
3,595.62,120.34,640.517,229.84
3,463.75,111,484.25,161.0
3,304.49,164.49,326.811,218.933
3,317.07,217.02,343.724,282.031
3,255.75,203,276.25,253.0
3,71.75,195,92.25,245.0
3,556.42,196.22,583.074,261.231
3,408.98,181.92,431.301,236.363
3,361.34,203.61,385.737,263.114
3,505.16,131.88,558.111,261.03
3,471.75,195,492.25,245.0
3,92.367,23.133,124.024,100.346
3,617.96,99.132,640.281,153.575
3,295.75,207,316.25,257.0
3,451.75,211,472.25,261.0
3,308.79,177.35,340.447,254.563
3,228.1,117.88,252.497,177.384
3,359.75,179,380.25,229.0
3,439.75,203,460.25,253.0
3,385.13,184.56,409.527,244.064
3,215.75,199,236.25,249.0
3,577.37,107.89,614.856,199.319
3,227.75,203,248.25,253.0
3,277.87,177.35,309.527,254.563
3,87.75,199,108.25,249.0
3,461.22,212.43,483.541,266.873
4,463.75,195,484.25,245.0
4,605.89,193.68,640.416,277.891
4,471.75,111,492.25,161.0
4,415.75,223,436.25,273.0
4,195.75,199,216.25,249.0
4,313.75,184.56,338.147,244.064
4,455.75,195,476.25,245.0
4,619.75,115,640.25,165.0
4,222.22,115.66,253.877,192.873
4,583.75,119,604.25,169.0
4,463.75,111,484.25,161.0
4,615.75,103,636.25,153.0
4,482.99,190.64,505.311,245.083
4,565.71,190.64,588.031,245.083
4,551.67,194.08,576.067,253.584
4,363.9,185.83,390.554,250.841
4,515.75,223,536.25,273.0
4,543.75,175,564.25,225.0
4,203.75,199,224.25,249.0
4,263.5,206,304.5,306.0
4,92.367,23.133,124.024,100.346
4,231.75,203,252.25,253.0
4,471.75,195,492.25,245.0
4,443.75,199,464.25,249.0
4,605.89,160,640.416,244.211
4,423.2,165.51,447.597,225.014
4,391.56,190.64,413.881,245.083
4,255.75,199,276.25,249.0
4,499.75,187,520.25,237.0
4,307.75,167,328.25,217.0
4,71.5,-2,112.5,98.0
4,279.75,183,300.25,233.0
4,321.9,216.78,344.221,271.223
4,451.75,215,472.25,265.0
4,444.83,115.66,476.487,192.873
5,415.75,223,436.25,273.0
5,195.75,199,216.25,249.0
5,599.5,174,640.5,274.0
5,461.22,190.64,483.541,245.083
5,471.75,111,492.25,161.0
5,222.22,115.66,253.877,192.873
5,563.75,195,584.25,245.0
5,487.75,191,508.25,241.0
5,203.75,199,224.25,249.0
5,215.75,199,236.25,249.0
5,317.07,217.02,343.724,282.031
5,447.75,211,468.25,261.0
5,619.75,115,640.25,165.0
5,363.9,180.63,390.554,245.641
5,443.81,173.21,466.131,227.653
5,551.67,194.08,576.067,253.584
5,227.75,203,248.25,253.0
5,471.75,195,492.25,245.0
5,435.1,181.92,457.421,236.363
5,505.16,131.88,558.111,261.03
5,443.75,199,464.25,249.0
5,277.49,173.71,314.976,265.139
5,583.13,112.2,605.451,166.643
5,311.75,167,332.25,217.0
5,615.75,103,636.25,153.0
5,404.16,213.13,428.557,272.634
5,455.75,179,476.25,229.0
5,471.75,231,492.25,281.0
5,323.27,189.32,347.667,248.824
5,619.75,135,640.25,185.0
5,265.51,183.52,297.167,260.733
5,79.5,-2,120.5,98.0
5,408.98,181.92,431.301,236.363
5,570.71,136.93,595.107,196.434
5,451.75,199,472.25,249.0
5,461.22,212.43,483.541,266.873
5,495.75,191,516.25,241.0
5,435.75,219,456.25,269.0
6,611.33,202.25,640.342,273.011
6,413.33,225.5,435.651,279.943
6,463.75,195,484.25,245.0
6,487.75,191,508.25,241.0
6,195.75,199,216.25,249.0
6,605.89,99.368,640.416,183.579
6,203.75,199,224.25,249.0
6,551.67,194.08,576.067,253.584
6,563.75,195,584.25,245.0
6,363.75,195,384.25,245.0
6,265.51,183.52,297.167,260.733
6,467.75,111,488.25,161.0
6,227.75,203,248.25,253.0
6,407.75,215,428.25,265.0
6,371.75,195,392.25,245.0
6,455.75,199,476.25,249.0
6,515.75,227,536.25,277.0
6,307.75,167,328.25,217.0
6,211.75,199,232.25,249.0
6,605.89,160,640.416,244.211
6,222.22,115.66,253.877,192.873
6,499.75,187,520.25,237.0
6,323.27,189.32,347.667,248.824
6,519.75,211,540.25,261.0
6,471.75,231,492.25,281.0
6,587.75,111,608.25,161.0
6,447.75,199,468.25,249.0
6,51.75,199,72.25,249.0
6,66.947,11.789,101.473,96.0
6,187.75,199,208.25,249.0
6,317.07,217.02,343.724,282.031
6,404.63,181.92,426.951,236.363
6,442.23,132.17,466.627,191.674
6,543.75,175,564.25,225.0
6,309,198.85,333.397,258.354
6,432.71,179.8,457.107,239.304
6,277.87,177.35,309.527,254.563
6,313.2,181.92,335.521,236.363
6,50.743,-1.8286,88.229,89.6
6,80.421,11.789,114.947,96.0
6,252.24,199.35,274.561,253.793
6,95.5,-2,136.5,98.0
6,275.69,151.22,300.087,210.724
6,361.09,164.49,383.411,218.933
7,195.75,199,216.25,249.0
7,463.75,195,484.25,245.0
7,415.75,223,436.25,273.0
7,611.33,202.25,640.342,273.011
7,619.75,99,640.25,149.0
7,227.75,203,248.25,253.0
7,455.75,195,476.25,245.0
7,471.75,111,492.25,161.0
7,552.65,195,574.971,249.443
7,203.75,199,224.25,249.0
7,308.84,164.49,331.161,218.933
7,367.75,195,388.25,245.0
7,487.75,191,508.25,241.0
7,583.13,112.2,605.451,166.643
7,595.62,120.34,640.517,229.84
7,591.75,195,612.25,245.0
7,437.47,184.56,461.867,244.064
7,277.49,173.71,314.976,265.139
7,565.71,186.28,588.031,240.723
7,211.75,195,232.25,245.0
7,505.16,131.88,558.111,261.03
7,86.184,177.35,117.841,254.563
7,317.07,217.02,343.724,282.031
7,391.75,191,412.25,241.0
7,471.75,195,492.25,245.0
7,309,198.85,333.397,258.354
7,187.75,199,208.25,249.0
7,259.75,203,280.25,253.0
7,471.75,231,492.25,281.0
7,404.16,213.13,428.557,272.634
7,27.75,199,48.25,249.0
7,448.16,208.07,470.481,262.513
7,463.75,111,484.25,161.0
7,424.42,168.31,453.432,239.071
7,375.75,191,396.25,241.0
7,323.27,189.32,347.667,248.824
7,575.75,135,596.25,185.0
7,313.75,184.56,338.147,244.064
7,218.63,111.59,263.527,221.09
8,415.75,223,436.25,273.0
8,463.75,195,484.25,245.0
8,199.75,199,220.25,249.0
8,595.62,172.85,640.517,282.35
8,471.75,111,492.25,161.0
8,227.75,203,248.25,253.0
8,366.1,184.56,390.497,244.064
8,605.89,99.368,640.416,183.579
8,499.75,187,520.25,237.0
8,187.75,199,208.25,249.0
8,278.37,177.57,300.691,232.013
8,317.07,217.02,343.724,282.031
8,485.06,184.56,509.457,244.064
8,223.35,117.88,247.747,177.384
8,430.09,168.31,459.102,239.071
8,455.75,195,476.25,245.0
8,311.15,185.28,340.162,256.041
8,471.75,231,492.25,281.0
8,471.75,195,492.25,245.0
8,551.67,194.08,576.067,253.584
8,104.39,46.437,128.787,105.941
8,407.75,219,428.25,269.0
8,215.75,199,236.25,249.0
8,304.49,164.49,326.811,218.933
8,543.75,207,564.25,257.0
8,515.75,227,536.25,277.0
8,565.71,186.28,588.031,240.723
8,382.86,186.28,405.181,240.723
8,519.75,211,540.25,261.0
8,587.75,111,608.25,161.0
8,531.75,207,552.25,257.0
8,527.88,179.8,552.277,239.304
8,247.75,203,268.25,253.0
8,291.75,203,312.25,253.0
8,79.5,-2,120.5,98.0
8,408.98,181.92,431.301,236.363
9,195.75,199,216.25,249.0
9,577.37,107.89,614.856,199.319
9,619.75,211,640.25,261.0
9,415.75,223,436.25,273.0
9,203.75,199,224.25,249.0
9,563.75,195,584.25,245.0
9,471.75,111,492.25,161.0
9,461.22,190.64,483.541,245.083
9,366.1,184.56,390.497,244.064
9,619.75,191,640.25,241.0
9,617.96,116.56,640.281,171.003
9,551.67,194.08,576.067,253.584
9,619.75,99,640.25,149.0
9,308.84,164.49,331.161,218.933
9,505.16,131.88,558.111,261.03
9,437.47,165.51,461.867,225.014
9,489.81,179.8,514.207,239.304
9,408.98,181.92,431.301,236.363
9,317.07,217.02,343.724,282.031
9,435.1,186.28,457.421,240.723
9,469.93,190.64,492.251,245.083
9,313.2,186.28,335.521,240.723
9,63.5,-2,104.5,98.0
9,277.49,173.71,314.976,265.139
9,617.96,155.78,640.281,210.223
9,463.75,111,484.25,161.0
9,339.32,186.28,361.641,240.723
9,92.367,23.133,124.024,100.346
9,187.75,199,208.25,249.0
9,222.22,115.66,253.877,192.873
9,43.429,-1.8286,80.915,89.6
9,455.75,183,476.25,233.0
9,615.75,231,636.25,281.0
9,227.75,203,248.25,253.0
9,265.51,177.35,297.167,254.563
9,471.75,231,492.25,281.0
9,348.03,186.28,370.351,240.723
9,323.75,191,344.25,241.0
9,461.22,212.43,483.541,266.873
9,426.39,168.85,448.711,223.293
9,600.54,99.132,622.861,153.575
9,407.75,219,428.25,269.0
9,387.75,195,408.25,245.0
9,255.75,203,276.25,253.0
9,215.75,199,236.25,249.0
10,415.75,223,436.25,273.0
10,611.33,202.25,640.342,273.011
10,487.75,191,508.25,241.0
10,463.75,195,484.25,245.0
10,563.75,195,584.25,245.0
10,595.62,120.34,640.517,229.84
10,471.75,111,492.25,161.0
10,365.44,190.64,387.761,245.083
10,255.75,203,276.25,253.0
10,191.75,199,212.25,249.0
10,307.75,167,328.25,217.0
10,452.52,190.64,474.841,245.083
10,495.75,191,516.25,241.0
10,577.37,107.89,614.856,199.319
10,375.75,191,396.25,241.0
10,619.75,83,640.25,133.0
10,505.16,131.88,558.111,261.03
10,277.49,173.71,314.976,265.139
10,247.75,203,268.25,253.0
10,222.22,115.66,253.877,192.873
10,317.07,217.02,343.724,282.031
10,199.75,199,220.25,249.0
10,555.75,195,576.25,245.0
10,311.15,179.62,340.162,250.381
10,447.75,207,468.25,257.0
10,265.31,225.5,287.631,279.943
10,471.75,195,492.25,245.0
10,99.628,184.56,124.025,244.064
10,343.75,191,364.25,241.0
10,207.75,203,228.25,253.0
10,439.75,183,460.25,233.0
10,463.75,111,484.25,161.0
10,271.75,167,292.25,217.0
10,456.51,208.37,480.907,267.874
10,183.75,199,204.25,249.0
10,227.75,203,248.25,253.0
10,263.75,207,284.25,257.0
11,605.89,193.68,640.416,277.891
11,471.75,111,492.25,161.0
11,415.75,223,436.25,273.0
11,195.75,203,216.25,253.0
11,471.75,195,492.25,245.0
11,499.75,187,520.25,237.0
11,203.75,199,224.25,249.0
11,456.87,190.64,479.191,245.083
11,551.75,199,572.25,249.0
11,487.35,186.28,509.671,240.723
11,371.75,195,392.25,245.0
11,605.89,99.368,640.416,183.579
11,587.75,111,608.25,161.0
11,563.75,195,584.25,245.0
11,86.184,23.133,117.841,100.346
11,407.75,215,428.25,265.0
11,435.75,175,456.25,225.0
11,231.75,203,252.25,253.0
11,317.07,217.02,343.724,282.031
11,222.22,115.66,253.877,192.873
11,463.75,111,484.25,161.0
11,313.75,184.56,338.147,244.064
11,479.75,195,500.25,245.0
11,408.92,175.03,433.317,234.534
11,251.9,194.08,276.297,253.584
11,63.5,-2,104.5,98.0
11,543.75,175,564.25,225.0
11,575.75,135,596.25,185.0
11,295.75,207,316.25,257.0
11,452.52,177.57,474.841,232.013
11,367.75,211,388.25,261.0
11,307.75,167,328.25,217.0
11,451.75,211,472.25,261.0
11,326.26,190.64,348.581,245.083
11,579.75,199,600.25,249.0
11,187.75,199,208.25,249.0
11,86.184,177.35,117.841,254.563
11,277.87,177.35,309.527,254.563
11,308.84,199.35,331.161,253.793
11,219.75,199,240.25,249.0
12,619.75,211,640.25,261.0
12,195.75,199,216.25,249.0
12,463.75,195,484.25,245.0
12,415.75,223,436.25,273.0
12,227.75,203,248.25,253.0
12,367.75,195,388.25,245.0
12,617.96,99.132,640.281,153.575
12,482.99,190.64,505.311,245.083
12,471.75,111,492.25,161.0
12,309,194.08,333.397,253.584
12,203.75,199,224.25,249.0
12,435.75,175,456.25,225.0
12,491.7,190.64,514.021,245.083
12,307.75,167,328.25,217.0
12,563.75,195,584.25,245.0
12,515.75,227,536.25,277.0
12,499.75,187,520.25,237.0
12,599.42,189.69,631.077,266.903
12,463.75,111,484.25,161.0
12,587.75,111,608.25,161.0
12,455.75,191,476.25,241.0
12,222.22,115.66,253.877,192.873
12,617.96,186.28,640.281,240.723
12,451.75,211,472.25,261.0
12,277.87,177.35,309.527,254.563
12,375.75,191,396.25,241.0
12,187.75,199,208.25,249.0
12,439.75,203,460.25,253.0
12,211.75,199,232.25,249.0
12,321.9,221.14,344.221,275.583
12,471.75,195,492.25,245.0
12,552.65,195,574.971,249.443
12,313.2,221.14,335.521,275.583
12,79.5,-2,120.5,98.0
12,471.75,231,492.25,281.0
12,447.75,123,468.25,173.0
12,255.75,203,276.25,253.0
13,599.5,174,640.5,274.0
13,195.75,199,216.25,249.0
13,307.75,167,328.25,217.0
13,363.9,180.63,390.554,245.641
13,415.75,223,436.25,273.0
13,461.26,179.8,485.657,239.304
13,471.75,111,492.25,161.0
13,227.75,203,248.25,253.0
13,499.75,187,520.25,237.0
13,387.75,191,408.25,241.0
13,551.75,199,572.25,249.0
13,487.35,186.28,509.671,240.723
13,311.15,179.62,340.162,250.381
13,515.75,227,536.25,277.0
13,617.96,99.132,640.281,153.575
13,435.75,175,456.25,225.0
13,187.75,199,208.25,249.0
13,452.52,186.28,474.841,240.723
13,203.75,199,224.25,249.0
13,469.93,190.64,492.251,245.083
13,73.684,11.789,108.21,96.0
13,223.75,119,244.25,169.0
13,575.46,184.56,599.857,244.064
13,263.5,206,304.5,306.0
13,444.21,119.58,478.736,203.791
13,408.98,181.92,431.301,236.363
13,317.07,217.02,343.724,282.031
13,451.75,208.37,476.147,267.874
13,275.79,180.21,310.316,264.421
13,407.75,215,428.25,265.0
13,560.35,173.97,589.362,244.731
13,577.37,107.89,614.856,199.319
13,87.75,199,108.25,249.0
13,92.367,23.133,124.024,100.346
13,556.42,211.82,583.074,276.831
13,211.75,199,232.25,249.0
13,247.14,189.32,271.537,248.824
14,195.75,199,216.25,249.0
14,482.99,190.64,505.311,245.083
14,463.75,195,484.25,245.0
14,595.62,181.61,640.517,291.11
14,187.75,199,208.25,249.0
14,203.75,199,224.25,249.0
14,367.75,191,388.25,241.0
14,415.75,223,436.25,273.0
14,227.75,203,248.25,253.0
14,471.75,111,492.25,161.0
14,491.7,190.64,514.021,245.083
14,556.43,194.08,580.827,253.584
14,499.75,187,520.25,237.0
14,307.75,167,328.25,217.0
14,79.5,-2,120.5,98.0
14,565.71,190.64,588.031,245.083
14,211.75,195,232.25,245.0
14,617.96,116.56,640.281,171.003
14,439.75,203,460.25,253.0
14,318.51,189.32,342.907,248.824
14,583.13,112.2,605.451,166.643
14,363.75,179,384.25,229.0
14,452.52,199.35,474.841,253.793
14,432.71,165.51,457.107,225.014
14,471.75,231,492.25,281.0
14,515.75,227,536.25,277.0
14,375.75,191,396.25,241.0
14,540.81,180.63,567.464,245.641
14,519.75,211,540.25,261.0
14,263.75,235,284.25,285.0
14,104.73,23.133,136.387,100.346
14,311.75,207,332.25,257.0
14,474.29,190.64,496.611,245.083
14,404.16,213.13,428.557,272.634
14,259.75,203,280.25,253.0
14,617.96,94.774,640.281,149.217
14,571.68,128.71,600.692,199.471
14,108.57,186.28,130.891,240.723
14,295.75,203,316.25,253.0
15,195.75,199,216.25,249.0
15,613.66,185.83,640.314,250.841
15,471.75,111,492.25,161.0
15,415.75,223,436.25,273.0
15,463.75,195,484.25,245.0
15,366.1,184.56,390.497,244.064
15,203.75,199,224.25,249.0
15,482.99,190.64,505.311,245.083
15,308.84,164.49,331.161,218.933
15,515.48,131.88,568.431,261.03
15,455.75,195,476.25,245.0
15,619.75,115,640.25,165.0
15,471.75,231,492.25,281.0
15,492.44,139.85,541.033,258.37
15,228.63,112.84,263.156,197.051
15,404.63,212.43,426.951,266.873
15,619.75,235,640.25,285.0
15,247.89,199.35,270.211,253.793
15,565.95,184.56,590.347,244.064
15,211.75,199,232.25,249.0
15,71.5,-2,112.5,98.0
15,3.75,187,24.25,237.0
15,471.75,195,492.25,245.0
15,577.37,107.89,614.856,199.319
15,551.22,191.03,577.874,256.041
15,463.75,111,484.25,161.0
15,317.07,217.02,343.724,282.031
15,444.83,115.66,476.487,192.873
15,231.75,203,252.25,253.0
15,461.22,212.43,483.541,266.873
15,219.75,203,240.25,253.0
15,263.75,227,284.25,277.0
15,352.38,186.28,374.701,240.723
15,187.75,199,208.25,249.0
15,607.75,211,628.25,261.0
15,92.367,177.35,124.024,254.563
16,415.75,223,436.25,273.0
16,461.22,190.64,483.541,245.083
16,195.75,199,216.25,249.0
16,599.5,182,640.5,282.0
16,471.75,111,492.25,161.0
16,203.75,199,224.25,249.0
16,487.75,191,508.25,241.0
16,363.9,180.63,390.554,245.641
16,556.43,194.08,580.827,253.584
16,308.84,164.49,331.161,218.933
16,469.93,190.64,492.251,245.083
16,439.75,179,460.25,229.0
16,187.75,199,208.25,249.0
16,583.13,112.2,605.451,166.643
16,463.75,107,484.25,157.0
16,565.71,190.64,588.031,245.083
16,505.16,131.88,558.111,261.03
16,318.51,184.56,342.907,244.064
16,452.52,186.28,474.841,240.723
16,496.05,186.28,518.371,240.723
16,471.75,231,492.25,281.0
16,269.05,180.21,303.576,264.421
16,252.24,199.35,274.561,253.793
16,617.96,94.774,640.281,149.217
16,215.75,195,236.25,245.0
16,92.367,23.133,124.024,100.346
16,73.684,11.789,108.21,96.0
16,595.62,120.34,640.517,229.84
16,317.07,217.02,343.724,282.031
16,299.75,203,320.25,253.0
16,441.42,123.05,470.432,193.811
16,222.22,115.66,253.877,192.873
16,271.69,214.36,303.347,291.573
16,443.75,199,464.25,249.0
17,195.75,199,216.25,249.0
17,463.75,195,484.25,245.0
17,599.5,174,640.5,274.0
17,415.75,223,436.25,273.0
17,491.75,191,512.25,241.0
17,363.9,180.63,390.554,245.641
17,203.75,199,224.25,249.0
17,252.24,199.35,274.561,253.793
17,471.75,111,492.25,161.0
17,499.75,187,520.25,237.0
17,515.75,227,536.25,277.0
17,613.66,97.462,640.314,162.473
17,455.75,195,476.25,245.0
17,227.75,203,248.25,253.0
17,563.75,195,584.25,245.0
17,311.5,174,352.5,274.0
17,575.5,110,616.5,210.0
17,551.67,194.08,576.067,253.584
17,271.69,177.35,303.347,254.563
17,432.71,179.8,457.107,239.304
17,215.75,199,236.25,249.0
17,222.22,115.66,253.877,192.873
17,271.69,214.36,303.347,291.573
17,407.75,215,428.25,265.0
17,92.367,23.133,124.024,100.346
17,471.75,195,492.25,245.0
17,479.75,195,500.25,245.0
17,83.75,51,104.25,101.0
17,187.75,199,208.25,249.0
17,463.75,111,484.25,161.0
17,519.03,171.18,550.687,248.393
17,471.75,231,492.25,281.0
17,443.81,199.35,466.131,253.793
17,391.75,187,412.25,237.0
17,599.5,126,640.5,226.0
18,415.75,223,436.25,273.0
18,611.33,202.25,640.342,273.011
18,203.75,199,224.25,249.0
18,499.75,187,520.25,237.0
18,461.22,190.64,483.541,245.083
18,195.75,199,216.25,249.0
18,487.75,191,508.25,241.0
18,307.75,167,328.25,217.0
18,471.75,111,492.25,161.0
18,552.65,195,574.971,249.443
18,363.9,180.63,390.554,245.641
18,471.75,195,492.25,245.0
18,255.75,203,276.25,253.0
18,605.89,160,640.416,244.211
18,277.49,173.71,314.976,265.139
18,93.895,18.526,128.421,102.737
18,309,194.08,333.397,253.584
18,617.96,99.132,640.281,153.575
18,223.75,203,244.25,253.0
18,443.81,173.21,466.131,227.653
18,424.42,168.31,453.432,239.071
18,247.75,203,268.25,253.0
18,583.13,112.2,605.451,166.643
18,451.75,211,472.25,261.0
18,565.95,184.56,590.347,244.064
18,317.07,217.02,343.724,282.031
18,319.75,183,340.25,233.0
18,327.75,199,348.25,249.0
18,211.75,199,232.25,249.0
18,345.89,165.01,377.547,242.223
18,461.22,212.43,483.541,266.873
18,619.75,135,640.25,185.0
18,408.98,181.92,431.301,236.363
18,447.75,199,468.25,249.0
18,265.51,183.52,297.167,260.733
18,471.75,231,492.25,281.0
18,595.75,119,616.25,169.0
18,451.75,175.03,476.147,234.534
18,515.75,227,536.25,277.0
19,463.75,195,484.25,245.0
19,195.75,199,216.25,249.0
19,227.75,203,248.25,253.0
19,613.66,201.42,640.314,266.431
19,471.75,111,492.25,161.0
19,365.44,190.64,387.761,245.083
19,563.75,195,584.25,245.0
19,203.75,199,224.25,249.0
19,410.73,211.82,437.384,276.831
19,595.62,120.34,640.517,229.84
19,583.75,115,604.25,165.0
19,491.75,191,512.25,241.0
19,552.65,199.35,574.971,253.793
19,455.75,191,476.25,241.0
19,317.07,217.02,343.724,282.031
19,448.16,208.07,470.481,262.513
19,187.75,199,208.25,249.0
19,463.75,111,484.25,161.0
19,219.75,203,240.25,253.0
19,520,175.43,546.654,240.441
19,211.75,199,232.25,249.0
19,500.41,186.28,522.731,240.723
19,304.49,164.49,326.811,218.933
19,515.75,227,536.25,277.0
19,408.98,181.92,431.301,236.363
19,444.21,119.58,478.736,203.791
19,375.75,191,396.25,241.0
19,269.05,173.47,303.576,257.681
19,575.75,135,596.25,185.0
19,323.75,191,344.25,241.0
19,217.48,111.41,266.073,229.93
19,480.3,189.32,504.697,248.824
19,430.09,168.31,459.102,239.071
19,71.5,-2,112.5,98.0
19,617.96,99.132,640.281,153.575
19,104.22,51.2,126.541,105.643
19,535.61,180.63,562.264,245.641
19,461.22,212.43,483.541,266.873
20,415.75,223,436.25,273.0
20,471.75,111,492.25,161.0
20,611.33,202.25,640.342,273.011
20,365.44,190.64,387.761,245.083
20,461.26,189.32,485.657,248.824
20,203.75,199,224.25,249.0
20,499.75,187,520.25,237.0
20,259.75,203,280.25,253.0
20,487.75,191,508.25,241.0
20,195.75,199,216.25,249.0
20,619.75,99,640.25,149.0
20,595.62,120.34,640.517,229.84
20,222.22,115.66,253.877,192.873
20,556.43,194.08,580.827,253.584
20,517.82,181.92,540.141,236.363
20,515.75,227,536.25,277.0
20,307.75,167,328.25,217.0
20,187.75,199,208.25,249.0
20,251.75,203,272.25,253.0
20,451.75,179.8,476.147,239.304
20,227.75,203,248.25,253.0
20,572.03,180.63,598.684,245.641
20,279.75,183,300.25,233.0
20,583.13,112.2,605.451,166.643
20,463.75,111,484.25,161.0
20,317.07,185.83,343.724,250.841
20,234.59,115.66,266.247,192.873
20,211.75,199,232.25,249.0
20,435.75,183,456.25,233.0
20,311.75,207,332.25,257.0
20,404.63,181.92,426.951,236.363
20,375.75,191,396.25,241.0
20,23.75,199,44.25,249.0
20,255.5,222,296.5,322.0
20,382.86,186.28,405.181,240.723
20,535.24,181.92,557.561,236.363
20,71.5,-2,112.5,98.0
20,407.75,215,428.25,265.0
20,35.75,199,56.25,249.0
21,415.75,223,436.25,273.0
21,605.89,193.68,640.416,277.891
21,463.75,195,484.25,245.0
21,471.75,111,492.25,161.0
21,277.49,173.71,314.976,265.139
21,195.75,203,216.25,253.0
21,487.35,190.64,509.671,245.083
21,203.75,199,224.25,249.0
21,222.22,115.66,253.877,192.873
21,617.96,99.132,640.281,153.575
21,365.44,190.64,387.761,245.083
21,574.69,128,606.347,205.213
21,471.75,195,492.25,245.0
21,448.16,173.21,470.481,227.653
21,551.75,199,572.25,249.0
21,595.62,120.34,640.517,229.84
21,448.16,208.07,470.481,262.513
21,227.75,203,248.25,253.0
21,391.75,191,412.25,241.0
21,311.15,185.28,340.162,256.041
21,261.41,198.85,285.807,258.354
21,455.75,191,476.25,241.0
21,496.05,186.28,518.371,240.723
21,263.75,227,284.25,277.0
21,505.16,131.88,558.111,261.03
21,430.09,168.31,459.102,239.071
